chr	start	end	gene_name	exon_number	hit_type	hit_name	hit_region	percent_incorrect
chr11	36553386	36554081	RAG1	Intronic	gene_type=transcribed_unprocessed_pseudogene	AC136759.1	chr11:49794319-49795554	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	OR9Q1	chr11:58048582-58049989	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	MS4A13	chr11:60533255-60536211	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	TENM4	chr11:78678082-78681686	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	MIR4300HG	chr11:82158985-82160312	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=processed_transcript	DISC1FP1	chr11:90401021-90402460	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	CNTN5	chr11:99603194-99606228	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	PRMT8	chr12:3499718-3504156	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	AC007529.2	chr12:16707370-16707900	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	SLC2A13	chr12:39981595-39982478	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	ADAMTS20	chr12:43474417-43474903	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	TMEM117	chr12:44110131-44113944	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	RAB3IP	chr12:69775256-69778136	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	NAV3	chr12:78072654-78073151	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	LINC02391	chr12:92316626-92318431	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=processed_transcript	AC007368.1	chr12:126299156-126301701	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	B3GLCT	chr13:31303244-31306464	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	LINC02343	chr13:34481690-34482623	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	AL512506.3	chr13:43971571-43972975	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	RB1	chr13:48468960-48470561	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=processed_transcript	AL158066.1	chr13:52271382-52273361	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	DIAPH3	chr13:59850141-59850667	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	AL136441.1	chr13:76613800-76616085	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	GPC5	chr13:92686550-92690305	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	NRL	chr14:24111543-24112201	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=transcribed_processed_pseudogene	AL390334.1	chr14:27460915-27461433	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	SCFD1	chr14:30686196-30690565	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	NUBPL	chr14:31795507-31798112	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	EGLN3	chr14:34295142-34296023	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=sense_overlapping	AL079307.1	chr14:51795473-51797998	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	ARMH4	chr14:58036016-58036833	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	LRRC9	chr14:59948414-59949149	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	NRXN3	chr14:79310844-79313483	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	CATSPERB	chr14:91642131-91642754	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=antisense	AC066613.2	chr15:51418245-51422012	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	DMXL2	chr15:51584092-51585402	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	UACA	chr15:70730920-70733430	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	HOMER2	chr15:82884571-82888007	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	AC020687.1	chr15:87510632-87513972	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	SMG1	chr16:18822638-18826983	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	FTO	chr16:54044961-54046977	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=antisense	AC126773.1	chr16:68584931-68589004	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	LINC01572	chr16:72584319-72585573	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	LINC01572	chr16:72630811-72631361	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	ZFHX3	chr16:73826189-73827690	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	CDH13	chr16:83637618-83641569	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	ATP2C2	chr16:84455631-84457446	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	CFAP52	chr17:9619713-9621367	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	MYO1D	chr17:32679813-32680695	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	PRKCA	chr17:66598146-66599746	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	PTPRM	chr18:7969496-7970545	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	PTPRM	chr18:8059092-8060029	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	AC016205.1	chr18:39569192-39569804	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	DOK6	chr18:69451815-69453125	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	AC021506.1	chr18:75847096-75851698	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=processed_transcript	AC011474.1	chr19:29462652-29463357	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=transcribed_unprocessed_pseudogene	AC016582.1	chr19:37840948-37842402	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	NLRP11	chr19:55825815-55826343	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	FAM49A	chr2:16594239-16598624	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	LINC01320	chr2:34573606-34576220	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	PLEKHH2	chr2:43661428-43662981	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	AC007100.1	chr2:60086956-60088467	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	ZNF638	chr2:71412876-71414499	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	RNF103-CHMP3	chr2:86656142-86659642	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=processed_transcript	AC133644.3	chr2:87698402-87698996	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	UXS1	chr2:106134164-106135898	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	SH3RF3	chr2:109310753-109311450	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	TTL	chr2:112504036-112506739	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	NCKAP5	chr2:133300463-133301650	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	MGAT5	chr2:134210483-134212543	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	ACVR1C	chr2:157566738-157571727	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	PKP4	chr2:158525950-158526617	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	AC016766.1	chr2:164120802-164122487	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	CSRNP3	chr2:165489295-165490172	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	XIRP2	chr2:166989189-166993028	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	LRP2	chr2:169248989-169252749	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	AC104088.1	chr2:172317332-172319384	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	PDE11A	chr2:177973066-177977535	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	SCHLAP1	chr2:180835051-180838379	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	PGAP1	chr2:196906843-196911347	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	PARD3B	chr2:204768835-204769399	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	ERBB4	chr2:211891825-211892516	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	SPAG16	chr2:213568782-213569825	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	DIS3L2	chr2:232151216-232153745	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	AL121900.2	chr20:18603688-18604985	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	TTC28	chr22:28666876-28669050	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	SUMF1	chr3:4026248-4027856	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=antisense	BHLHE40-AS1	chr3:4919938-4921425	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	ZNF385D	chr3:22053072-22054788	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	ZCWPW2	chr3:28494393-28494965	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	PRSS50	chr3:46783620-46786106	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	CACNA1D	chr3:53366262-53367539	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	CACNA2D3	chr3:54395964-54399095	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	SYNPR	chr3:63589329-63590059	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	ROBO1	chr3:79129644-79131955	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	EPHA3	chr3:89462415-89466700	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	LINC00882	chr3:106978843-106979399	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	LINC00636	chr3:107886767-107887618	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	RETNLB	chr3:108750945-108753878	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=processed_transcript	LINC00488	chr3:109200229-109204276	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	IGSF11	chr3:118917326-118918219	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	COL6A6	chr3:130628982-130632405	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=antisense	NPHP3-AS1	chr3:132808459-132809879	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	STAG1	chr3:136480863-136483134	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	IL20RB	chr3:136964575-136966353	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	PLCH1	chr3:155507323-155508972	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	AC079943.2	chr3:158022979-158024427	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	LINC01192	chr3:163239526-163241242	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	MCF2L2	chr3:183235101-183238108	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	FGF12	chr3:192151265-192151902	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	LINC00504	chr4:14757806-14759620	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	CD38	chr4:15842612-15846087	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	LINC02438	chr4:19335903-19337063	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	KCNIP4	chr4:21160501-21163548	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	STIM2	chr4:26923288-26925528	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	GABRG1	chr4:46053862-46054992	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	SLAIN2	chr4:48417270-48417834	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	NMU	chr4:55621906-55623513	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	FRAS1	chr4:78350577-78352985	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	ANTXR2	chr4:79967277-79971207	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	ARHGAP24	chr4:85891081-85892418	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	MAPK10	chr4:86137946-86138642	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	HSD17B11	chr4:87348856-87352630	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	CCSER1	chr4:90677346-90681230	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	GRID2	chr4:93609860-93610791	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	SLC9B1	chr4:102952916-102954439	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	DKK2	chr4:107208448-107210519	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	AC004704.1	chr4:111898225-111899204	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=transcribed_processed_pseudogene	AC027613.1	chr4:116205566-116206149	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=antisense	IL21-AS1	chr4:122652962-122656810	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	AC107463.1	chr4:135079674-135080365	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	AC018680.1	chr4:136295259-136298823	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	RNF150	chr4:141069008-141069511	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=antisense	AC097467.3	chr4:155283432-155284085	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	NEK1	chr4:169516400-169521228	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	AC126768.3	chr5:1968633-1969528	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	LINC02196	chr5:6968976-6969760	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	LINC02196	chr5:7197210-7197718	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	ADCY2	chr5:7605414-7605929	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	FBXL7	chr5:15906651-15911097	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	LINC02241	chr5:20646006-20646989	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	WDR70	chr5:37457710-37459103	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	C6	chr5:41237058-41238409	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	HCN1	chr5:45661495-45662971	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=antisense	AC025470.2	chr5:57473263-57474680	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	ANKDD1B	chr5:75644047-75647221	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	CMYA5	chr5:79779432-79783049	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	SSBP2	chr5:81618039-81620176	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	ATP6AP1L	chr5:82371126-82371708	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	LINC01340	chr5:97515764-97516272	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	AC099520.1	chr5:104519285-104522892	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	CAMK4	chr5:111305412-111306640	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	LINC02240	chr5:125360274-125361210	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	AC116366.3	chr5:132517451-132518820	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=antisense	AC008728.1	chr5:146609989-146613579	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	LINC01933	chr5:152077882-152082000	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	LINC01470	chr5:152888129-152888849	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	LINC01470	chr5:153072471-153075038	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	SGCD	chr5:156063881-156067443	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	FAM153A	chr5:177773966-177777992	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	GMDS-DT	chr6:2418809-2420168	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=antisense	AL022068.1	chr6:19765874-19769903	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	KIF6	chr6:39458010-39458522	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	SUPT3H	chr6:44874060-44875621	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	AL357507.1	chr6:74246605-74247285	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	GABRR1	chr6:89226710-89227858	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	WASF1	chr6:110157498-110158129	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	FRK	chr6:115963453-115965012	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	TBC1D32	chr6:121164447-121167710	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	EYA4	chr6:133470920-133472953	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=antisense	TARID	chr6:133650624-133651356	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	MYCT1	chr6:152710553-152712399	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	C6orf118	chr6:165303145-165304920	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	COL28A1	chr7:7467811-7469271	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	DGKB	chr7:14707202-14707900	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	AC005165.1	chr7:25606766-25607280	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	NOD1	chr7:30439974-30444818	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	ADCY1	chr7:45693044-45693573	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=unprocessed_pseudogene	SEPT14P1	chr7:63150443-63151503	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	AUTS2	chr7:70198527-70201843	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	IMMP2L	chr7:110707277-110711932	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	IMMP2L	chr7:111244563-111245985	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	DOCK4	chr7:111964531-111968196	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	CFTR	chr7:117526341-117528044	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	SND1	chr7:127964982-127965769	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	EXOC4	chr7:133891139-133891786	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	CNTNAP2	chr7:146909361-146910089	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	CNTNAP2	chr7:147843982-147847331	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	DPP6	chr7:154456637-154457684	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	TNKS	chr8:9736353-9738488	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	BNIP3L	chr8:26398931-26399635	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	TOX	chr8:58915645-58918717	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	KCNB2	chr8:72875708-72881083	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	HNF4G	chr8:75445820-75446531	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	MMP16	chr8:88152286-88153025	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=antisense	AC090578.1	chr8:88687431-88690202	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	AC103409.1	chr8:91562503-91563211	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=antisense	LINC00535	chr8:93409088-93410297	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	C8orf37-AS1	chr8:95371609-95372095	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	C8orf37-AS1	chr8:95554196-95555496	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	VPS13B	chr8:99693250-99693769	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	ZFPM2	chr8:104741426-104742160	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	CSMD3	chr8:112597407-112597915	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=protein_coding	FER1L6	chr8:123861699-123862262	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=processed_transcript	LINC00824	chr8:128454942-128458280	84.69
chr11	36553386	36554081	RAG1	Intronic	gene_type=lincRNA	CCDC26	chr8:128893303-128893961	84.69
